ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
1772,4328,1,2025-06-25,1,443,1,902,3,8018,1,0
1773,4328,1,2025-06-24,1,443,1,805,3,8019,1,0
1774,4335,2,2025-04-07,1,443,7,998,3,8033,1,0
1775,4339,1,2026-02-06,1,448,36,221,18,8042,1,0
1776,4342,1,2025-05-22,1,445,16,1169,9,8045,1,0
1777,4342,1,2025-04-19,1,445,16,491,7,8046,1,0
1778,4342,2,2025-07-08,1,445,16,470,8,8047,1,0
1779,4347,2,2025-06-19,1,451,50,970,25,8059,1,0
1780,4348,1,2026-06-18,1,454,72,887,35,8060,1,0
1781,4355,2,2025-03-14,1,453,64,102,33,8070,1,0
1782,4360,2,2025-06-25,1,446,23,1170,10,8079,1,0
1783,4367,1,2026-02-02,1,446,21,877,10,8087,1,0
1784,4367,2,2026-02-03,1,446,21,854,10,8088,1,0
1785,4367,1,2025-11-16,1,446,21,49,10,8089,1,0
1786,4371,2,2025-10-24,1,444,13,992,5,8093,1,0
1787,4371,2,2025-11-14,1,444,13,549,5,8094,1,0
1788,4371,2,2026-01-10,1,444,13,504,5,8095,1,0
1789,4372,1,2025-12-18,1,449,40,1152,21,8097,1,0
1790,4372,2,2025-12-21,1,449,40,394,21,8098,1,0
1791,4373,2,2025-11-01,1,443,4,212,2,8099,1,0
1792,4373,2,2026-01-10,1,443,4,360,2,8100,1,0
1793,4374,1,2026-08-31,1,450,47,660,22,8102,1,0
1794,4375,2,2025-05-03,1,450,45,67,24,8103,1,0
1795,4390,1,2026-07-02,1,455,79,191,37,8125,1,0
1796,4390,1,2026-05-30,1,455,79,881,37,8127,1,0
1797,4390,1,2026-07-16,1,455,79,137,37,8128,1,0
1798,4390,1,2026-08-24,1,455,79,552,37,8129,1,0
1799,4391,1,2026-01-27,1,457,91,840,43,8130,1,0
1800,4392,1,2026-03-14,1,446,19,24,10,8131,1,0
1801,4392,1,2026-01-29,1,446,19,150,10,8132,1,0
1802,4396,2,2025-11-02,1,447,27,418,14,8143,1,0
1803,4396,1,2025-09-15,1,447,27,77,13,8144,1,0
1804,4396,2,2025-09-25,1,447,27,311,13,8145,1,0
1805,4401,2,2025-03-22,1,453,63,768,33,8152,1,0
1806,4401,2,2025-04-22,1,453,63,1129,33,8153,1,0
1807,4401,1,2025-03-29,1,453,63,369,33,8154,1,0
1808,4402,2,2026-01-23,1,453,69,353,31,8155,1,0
1809,4402,2,2026-01-16,1,453,69,805,31,8156,1,0
1810,4425,1,2025-10-22,1,455,80,828,39,8204,1,0
1811,4427,2,2026-01-09,1,449,39,927,19,8207,1,0
1812,4430,1,2025-08-22,1,455,86,493,37,8210,1,0
1813,4432,2,2025-05-24,1,443,6,871,1,8214,1,0
1814,4433,2,2026-07-12,1,445,16,934,9,8216,1,0
1815,4433,2,2026-06-22,1,445,16,773,9,8217,1,0
1816,4433,1,2026-06-19,1,445,16,441,9,8219,1,0
1817,4433,1,2026-06-20,1,445,16,783,9,8220,1,0
1818,4433,2,2026-05-01,1,445,16,675,9,8221,1,0
1819,4433,2,2026-05-12,1,445,16,508,9,8222,1,0
1820,4441,1,2025-06-26,1,455,80,306,38,8237,1,0
1821,4447,1,2025-03-25,1,451,56,859,26,8250,1,0
1822,4449,2,2025-07-20,1,453,63,817,33,8258,1,0
1823,4452,2,2025-07-11,1,445,15,206,7,8262,1,0
1824,4452,2,2025-05-07,1,445,15,44,9,8263,1,0
1825,4453,1,2025-04-19,1,457,96,247,45,8264,1,0
1826,4453,2,2025-05-16,1,457,96,1050,45,8265,1,0
1827,4453,2,2025-05-07,1,457,96,72,45,8266,1,0
1828,4460,2,2025-10-31,1,453,61,612,32,8279,1,0
1829,4460,2,2025-10-30,1,453,61,545,32,8280,1,0
1830,4464,2,2025-03-02,1,451,50,1001,25,8284,1,0
1831,4464,1,2025-02-07,1,451,50,144,25,8285,1,0
1832,4469,2,2025-11-03,1,447,31,1198,14,8293,1,0
1833,4469,1,2025-12-17,1,447,31,898,14,8294,1,0
1834,4475,2,2025-10-22,1,457,98,312,43,8302,1,0
1835,4477,1,2026-09-20,1,449,39,606,21,8310,1,0
1836,4481,1,2025-05-22,1,449,41,789,21,8314,1,0
1837,4484,1,2025-09-07,1,446,23,1115,11,8319,1,0
1838,4484,1,2025-10-26,1,446,23,937,11,8320,1,0
1839,4494,1,2025-02-09,1,454,71,846,35,8337,1,0
1840,4494,1,2025-01-23,1,454,71,835,35,8339,1,0
1841,4494,1,2025-02-05,1,454,71,785,35,8340,1,0
1842,4495,1,2025-12-20,1,455,84,1023,37,8341,1,0
1843,4495,2,2026-01-18,1,455,84,235,37,8342,1,0
1844,4500,2,2025-10-18,1,457,94,29,45,8353,1,0
1845,4503,2,2026-02-03,1,450,46,404,24,8357,1,0
1846,4507,1,2025-08-17,1,455,80,1018,37,8363,1,0
1847,4509,1,2025-02-11,1,453,66,850,33,8365,1,0
1848,4511,1,2026-06-11,1,448,34,13,16,8367,1,0
1849,4511,2,2026-06-18,1,448,34,1128,16,8368,1,0
1850,4511,2,2026-05-20,1,448,34,1180,16,8369,1,0
1851,4511,1,2026-06-14,1,448,34,302,16,8370,1,0
1852,4513,2,2025-02-20,1,447,30,1199,14,8374,1,0
1853,4515,1,2025-09-03,1,450,44,842,22,8378,1,0
1854,4518,2,2026-03-01,1,457,92,1150,43,8387,1,0
1855,4524,1,2025-07-04,1,443,7,710,3,8396,1,0
1856,4527,2,2026-07-23,1,455,81,1199,39,8400,1,0
1857,4527,2,2026-09-14,1,455,81,168,39,8401,1,0
1858,4527,1,2026-07-19,1,455,81,76,39,8402,1,0
1859,4528,1,2026-05-25,1,454,75,677,34,8403,1,0
1860,4528,2,2026-06-25,1,454,75,1050,34,8404,1,0
1861,4528,2,2026-08-14,1,454,75,49,34,8405,1,0
1862,4529,1,2025-04-27,1,443,2,513,1,8406,1,0
1863,4529,1,2025-05-10,1,443,2,1186,2,8407,1,0
1864,4531,2,2025-04-23,1,443,1,967,1,8412,1,0
1865,4538,2,2026-01-23,1,457,95,227,44,8429,1,0
1866,4540,2,2026-01-21,1,454,73,284,35,8431,1,0
1867,4541,2,2025-09-02,1,453,63,598,33,8432,1,0
1868,4541,1,2025-09-01,1,453,63,685,33,8433,1,0
1869,4548,2,2026-08-07,1,444,13,272,6,8449,1,0
1870,4548,2,2026-07-22,1,444,13,144,6,8450,1,0
1871,4552,2,2026-02-06,1,454,74,530,35,8456,1,0
1872,4553,2,2025-06-02,1,453,61,589,33,8457,1,0
1873,4560,1,2025-07-31,1,453,66,528,31,8467,1,0
1874,4560,2,2025-09-27,1,453,66,940,31,8468,1,0
1875,4565,2,2025-12-08,1,449,40,1146,20,8476,1,0
1876,4573,2,2026-05-06,1,443,4,342,1,8489,1,0
1877,4575,1,2025-09-05,1,457,95,859,43,8491,1,0
1878,4576,1,2026-02-17,1,446,24,466,11,8493,1,0
1879,4577,2,2025-08-09,1,444,13,761,6,8494,1,0
1880,4577,2,2025-08-14,1,444,13,777,6,8495,1,0
1881,4578,2,2026-02-03,1,444,11,923,6,8496,1,0
1882,4578,1,2025-12-26,1,444,11,817,6,8497,1,0
1883,4581,1,2025-12-04,1,443,9,1106,3,8502,1,0
1884,4587,2,2025-07-06,1,443,7,409,3,8514,1,0
1885,4587,2,2025-07-11,1,443,7,767,3,8515,1,0
1886,4587,2,2025-06-07,1,443,7,1063,3,8516,1,0
1887,4587,2,2025-06-09,1,443,7,1024,3,8517,1,0
1888,4587,1,2025-07-09,1,443,7,911,3,8518,1,0
1889,4587,1,2025-05-26,1,443,7,892,3,8519,1,0
1890,4587,1,2025-06-30,1,443,7,1118,3,8520,1,0
1891,4588,2,2026-04-30,1,455,86,639,37,8522,1,0
1892,4596,1,2025-07-24,1,454,76,992,35,8532,1,0
1893,4597,1,2026-07-05,1,457,98,1134,45,8533,1,0
1894,4598,1,2025-08-09,1,457,97,74,45,8534,1,0
1895,4598,1,2025-08-05,1,457,97,83,45,8535,1,0
1896,4598,1,2025-06-11,1,457,97,7,45,8536,1,0
1897,4602,2,2025-07-05,1,451,56,939,25,8542,1,0
1898,4603,2,2025-11-05,1,453,61,997,31,8544,1,0
1899,4605,1,2026-02-28,1,457,95,857,44,8548,1,0
1900,4608,2,2026-06-07,1,454,72,1061,36,8554,1,0
1901,4608,2,2026-05-11,1,454,72,44,34,8556,1,0
1902,4613,1,2025-07-26,1,453,65,48,31,8562,1,0
1903,4617,2,2025-09-24,1,455,79,632,39,8575,1,0
1904,4626,1,2026-01-31,1,455,85,453,38,8588,1,0
1905,4626,2,2026-02-27,1,455,85,346,38,8589,1,0
1906,4626,1,2026-01-23,1,455,85,464,38,8590,1,0
1907,4626,1,2025-12-23,1,455,85,313,38,8593,1,0
1908,4629,2,2025-05-05,1,448,34,1036,18,8597,1,0
1909,4629,1,2025-04-07,1,448,34,215,18,8598,1,0
1910,4629,2,2025-05-19,1,448,34,896,18,8599,1,0
1911,4631,1,2025-07-08,1,455,83,1101,39,8603,1,0
1912,4633,2,2025-08-18,1,447,27,172,14,8606,1,0
1913,4634,2,2026-01-03,1,455,79,393,38,8607,1,0
1914,4634,2,2025-10-15,1,455,79,210,38,8608,1,0
1915,4640,2,2025-03-30,1,456,90,1075,40,8617,1,0
1916,4641,2,2025-05-08,1,447,27,83,13,8618,1,0
1917,4642,2,2026-05-28,1,449,42,159,21,8620,1,0
1918,4657,1,2025-02-05,1,455,80,469,39,8647,1,0
1919,4657,2,2025-03-22,1,455,80,438,38,8648,1,0
1920,4661,2,2025-07-13,1,445,14,533,9,8661,1,0
1921,4661,2,2025-08-09,1,445,14,1073,9,8662,1,0
1922,4674,2,2025-10-08,1,454,70,426,35,8680,1,0
1923,4677,2,2026-03-15,1,455,79,291,38,8685,1,0
1924,4681,1,2025-05-31,1,451,49,449,26,8695,1,0
1925,4694,2,2025-11-20,1,446,22,1090,12,8721,1,0
1926,4697,1,2025-12-16,1,449,39,990,20,8725,1,0
1927,4702,1,2026-06-08,1,447,32,778,15,8736,1,0
1928,4704,2,2025-05-25,1,446,24,66,12,8741,1,0
1929,4705,2,2026-03-27,1,446,21,858,11,8743,1,0
1930,4708,1,2026-03-27,1,457,93,993,43,8747,1,0
1931,4708,1,2026-03-08,1,457,93,767,43,8748,1,0
1932,4711,2,2026-04-08,1,443,1,704,2,8753,1,0
1933,4712,2,2026-08-20,1,450,46,1122,22,8754,1,0
1934,4712,2,2026-08-21,1,450,46,281,22,8755,1,0
1935,4716,1,2025-10-04,1,455,83,338,39,8764,1,0
1936,4721,1,2026-01-29,1,455,81,786,39,8773,1,0
1937,4721,1,2025-12-13,1,455,81,1012,39,8774,1,0
1938,4725,2,2026-07-06,1,451,54,959,27,8780,1,0
1939,4726,2,2026-05-26,1,455,81,280,39,8781,1,0
1940,4727,2,2026-04-01,1,457,93,593,45,8783,1,0
1941,4730,2,2026-06-13,1,453,63,1002,32,8786,1,0
1942,4731,2,2025-04-28,1,443,9,1153,3,8788,1,0
1943,4738,2,2026-01-26,1,452,57,764,30,8799,1,0
1944,4740,1,2026-02-04,1,453,68,1187,32,8801,1,0
1945,4741,2,2025-05-01,1,454,76,169,34,8802,1,0
1946,4742,1,2025-08-07,1,450,45,536,23,8803,1,0
1947,4745,1,2025-08-26,1,456,87,38,40,8807,1,0
1948,4746,1,2026-03-22,1,455,83,475,38,8808,1,0
1949,4749,2,2026-01-08,1,447,27,1077,14,8812,1,0
1950,4751,1,2025-12-09,1,455,81,912,38,8815,1,0
1951,4751,1,2025-11-29,1,455,81,1101,37,8816,1,0
1952,4751,1,2025-11-15,1,455,81,1109,39,8817,1,0
1953,4751,2,2025-11-17,1,455,81,586,38,8820,1,0
1954,4751,2,2025-11-21,1,455,81,134,37,8821,1,0
1955,4753,2,2026-06-18,1,453,62,604,32,8824,1,0
1956,4755,2,2025-05-13,1,446,18,749,10,8827,1,0
1957,4755,1,2025-07-17,1,446,18,904,11,8828,1,0
1958,4756,2,2026-08-17,1,454,78,421,34,8829,1,0
1959,4756,1,2026-07-04,1,454,78,110,34,8830,1,0
1960,4763,1,2026-03-28,1,456,89,1119,42,8842,1,0
1961,4773,2,2026-04-08,1,451,48,178,26,8858,1,0
1962,4778,1,2026-03-23,1,457,96,161,45,8864,1,0
1963,4778,2,2026-03-17,1,457,96,23,44,8865,1,0
1964,4788,2,2025-06-05,1,455,80,129,39,8885,1,0
1965,4790,2,2025-06-02,1,455,84,612,39,8887,1,0
1966,4790,1,2025-04-04,1,455,84,503,39,8888,1,0
1967,4790,2,2025-04-08,1,455,84,652,39,8890,1,0
1968,4798,1,2026-08-14,1,457,93,909,45,8902,1,0
1969,4802,2,2025-02-11,1,457,95,469,45,8908,1,0
1970,4806,1,2026-04-21,1,454,72,9,36,8912,1,0
1971,4808,1,2026-02-27,1,452,58,1004,29,8915,1,0
1972,4808,2,2026-02-15,1,452,58,1100,28,8916,1,0
1973,4808,2,2026-02-15,1,452,58,916,29,8917,1,0
1974,4808,1,2026-02-21,1,452,58,1089,29,8918,1,0
1975,4812,1,2026-07-18,1,454,70,569,35,8922,1,0
1976,4812,1,2026-07-31,1,454,70,682,35,8924,1,0
1977,4817,2,2026-07-10,1,443,6,923,2,8930,1,0
1978,4818,2,2026-05-17,1,454,73,445,36,8931,1,0
1979,4821,1,2025-12-16,1,450,43,970,23,8936,1,0
1980,4821,2,2026-02-21,1,450,43,770,23,8937,1,0
1981,4821,1,2026-02-02,1,450,43,987,23,8938,1,0
1982,4821,2,2025-12-20,1,450,43,999,23,8939,1,0
1983,4823,1,2025-09-16,1,455,80,742,38,8943,1,0
1984,4823,1,2025-07-26,1,455,80,540,39,8944,1,0
1985,4823,1,2025-06-22,1,455,80,29,39,8945,1,0
1986,4828,2,2025-07-22,1,445,15,825,8,8953,1,0
1987,4829,1,2025-03-09,1,453,62,1121,33,8954,1,0
1988,4829,1,2025-01-31,1,453,62,895,33,8957,1,0
1989,4830,1,2026-03-16,1,444,13,133,5,8959,1,0
1990,4835,2,2025-04-05,1,443,6,1123,2,8967,1,0
1991,4841,2,2025-12-20,1,450,47,1093,23,8974,1,0
1992,4841,2,2025-11-21,1,450,47,817,23,8975,1,0
1993,4844,2,2026-06-06,1,453,69,787,31,8980,1,0
1994,4844,2,2026-07-25,1,453,69,129,31,8981,1,0
1995,4845,2,2025-09-13,1,452,58,1089,29,8982,1,0
1996,4845,1,2025-09-30,1,452,58,597,29,8983,1,0
1997,4848,2,2025-03-20,1,447,30,797,15,8986,1,0
1998,4850,1,2026-01-12,1,453,67,1096,33,8988,1,0
1999,4850,1,2026-01-21,1,453,67,474,33,8989,1,0
2000,4856,2,2025-07-02,1,453,65,130,31,8998,1,0
2001,4862,2,2026-01-10,1,456,87,199,42,9008,1,0
2002,4866,2,2025-09-01,1,443,9,728,3,9015,1,0
2003,4866,1,2025-08-09,1,443,9,822,3,9016,1,0
2004,4873,2,2025-09-28,1,457,93,667,45,9025,1,0
2005,4876,2,2026-03-07,1,446,26,516,10,9028,1,0
2006,4886,1,2025-11-29,1,455,86,155,38,9045,1,0
2007,4894,2,2025-08-21,1,443,9,12,1,9056,1,0
2008,4894,1,2025-08-28,1,443,9,166,1,9057,1,0
2009,4896,1,2026-01-26,1,456,90,1019,41,9060,1,0
2010,4896,2,2026-03-17,1,456,90,611,41,9061,1,0
2011,4897,1,2025-02-18,1,443,5,243,2,9062,1,0
2012,4897,1,2025-03-18,1,443,5,506,1,9064,1,0
2013,4906,2,2025-07-27,1,453,66,962,33,9078,1,0
2014,4911,1,2026-03-08,1,450,44,805,23,9085,1,0
2015,4917,2,2026-01-06,1,451,53,407,25,9099,1,0
2016,4917,1,2025-12-28,1,451,53,186,25,9100,1,0
2017,4918,2,2026-03-12,1,457,92,98,43,9101,1,0
2018,4924,2,2025-09-07,1,449,39,930,19,9111,1,0
2019,4924,2,2025-08-08,1,449,39,522,21,9112,1,0
2020,4924,2,2025-08-13,1,449,39,829,21,9113,1,0
2021,4936,1,2026-05-06,1,446,20,1116,10,9135,1,0
2022,4937,1,2026-06-11,1,445,15,740,9,9136,1,0
2023,4938,1,2026-08-12,1,453,64,22,31,9137,1,0
2024,4938,1,2026-07-02,1,453,64,994,31,9138,1,0
2025,4947,2,2025-08-31,1,449,42,1198,21,9153,1,0
2026,4950,1,2026-02-24,1,443,2,655,2,9156,1,0
2027,4950,2,2026-02-25,1,443,2,837,2,9157,1,0
2028,4951,2,2025-09-26,1,456,89,337,42,9159,1,0
2029,4951,1,2025-11-01,1,456,89,483,42,9160,1,0
2030,4953,1,2026-02-12,1,453,65,306,31,9163,1,0
2031,4956,2,2025-12-10,1,450,47,973,22,9167,1,0
2032,4958,1,2025-07-10,1,455,81,685,37,9169,1,0
2033,4960,2,2025-10-22,1,451,55,876,27,9172,1,0
2034,4960,1,2025-08-29,1,451,55,636,26,9173,1,0
2035,4971,2,2025-12-25,1,449,38,1017,19,9189,1,0
2036,4972,1,2025-03-10,1,452,59,988,28,9190,1,0
2037,4977,1,2025-04-04,1,449,40,515,19,9198,1,0
2038,4977,2,2025-03-21,1,449,40,680,19,9200,1,0
2039,4977,2,2025-02-28,1,449,40,238,21,9202,1,0
2040,4977,1,2025-02-02,1,449,40,51,21,9203,1,0
2041,4977,2,2025-03-11,1,449,40,242,21,9204,1,0
2042,4990,1,2026-07-25,1,456,89,505,41,9225,1,0
2043,4990,1,2026-07-06,1,456,89,845,41,9226,1,0
2044,4991,2,2025-09-13,1,453,65,170,32,9227,1,0
2045,4991,2,2025-06-24,1,453,65,446,32,9228,1,0
2046,4992,1,2025-07-06,1,446,20,250,11,9229,1,0
2047,4992,2,2025-09-07,1,446,20,851,11,9230,1,0
2048,4993,1,2025-12-31,1,444,13,571,5,9232,1,0
2049,4997,2,2025-12-06,1,443,6,978,3,9240,1,0
2050,4997,1,2025-11-11,1,443,6,816,3,9241,1,0
2051,4999,1,2025-05-18,1,448,36,702,18,9245,1,0
2052,4999,1,2025-06-09,1,448,36,526,18,9246,1,0
2053,5000,1,2026-03-07,1,453,66,1148,33,9247,1,0
2054,5000,1,2026-02-16,1,453,66,862,33,9248,1,0
2055,5000,2,2026-02-03,1,453,66,897,33,9249,1,0
2056,5000,2,2026-02-11,1,453,66,978,33,9251,1,0
2057,5001,1,2025-05-12,1,447,32,1134,14,9253,1,0
2058,5003,1,2026-05-23,1,447,31,626,14,9261,1,0
2059,5005,2,2026-03-03,1,443,5,837,3,9263,1,0
2060,5010,2,2026-06-21,1,452,60,1176,30,9270,1,0
2061,5013,2,2025-02-19,1,455,86,1104,38,9274,1,0
2062,5013,2,2025-03-28,1,455,86,775,38,9276,1,0
2063,5041,1,2025-05-18,1,455,84,620,39,9322,1,0
2064,5041,1,2025-04-16,1,455,84,787,39,9323,1,0
2065,5042,1,2025-09-22,1,446,24,685,10,9326,1,0
2066,5047,2,2025-01-18,1,444,10,678,6,9336,1,0
2067,5050,1,2026-06-23,1,451,55,591,25,9339,1,0
2068,5052,2,2026-03-01,1,446,20,915,12,9341,1,0
2069,5054,1,2026-02-12,1,444,13,1192,6,9343,1,0
2070,5054,2,2026-03-15,1,444,13,896,6,9344,1,0
2071,5056,1,2026-08-08,1,446,20,457,12,9347,1,0
2072,5056,2,2026-06-23,1,446,20,967,12,9348,1,0
2073,5057,2,2025-06-13,1,444,11,233,4,9349,1,0
2074,5069,2,2025-06-13,1,451,50,270,27,9368,1,0
2075,5074,1,2025-11-17,1,457,98,871,43,9374,1,0
2076,5076,2,2025-07-15,1,455,79,416,38,9376,1,0
2077,5085,1,2026-01-14,1,454,71,1034,34,9396,1,0
2078,5088,2,2026-06-20,1,449,42,768,20,9399,1,0
2079,5093,2,2025-08-21,1,443,5,6,3,9405,1,0
2080,5093,2,2025-08-22,1,443,5,270,3,9407,1,0
2081,5097,1,2025-11-30,1,451,52,760,25,9418,1,0
2082,5100,2,2025-10-10,1,447,29,911,13,9422,1,0
2083,5100,2,2025-11-03,1,447,29,71,13,9423,1,0
2084,5101,1,2025-12-14,1,456,89,983,40,9425,1,0
2085,5101,1,2025-12-20,1,456,89,386,40,9426,1,0
2086,5101,2,2026-01-12,1,456,89,554,40,9427,1,0
2087,5101,2,2026-01-18,1,456,89,879,40,9429,1,0
2088,5106,2,2025-08-20,1,448,37,532,18,9437,1,0
2089,5111,2,2025-10-29,1,453,67,524,32,9444,1,0
2090,5113,1,2026-04-01,1,446,25,718,12,9446,1,0
2091,5118,2,2026-08-09,1,453,69,224,31,9460,1,0
2092,5123,1,2025-11-08,1,447,31,543,14,9473,1,0
2093,5135,1,2025-12-06,1,448,35,482,17,9493,1,0
2094,5142,1,2025-05-30,1,455,83,1166,37,9506,1,0
2095,5143,1,2025-06-10,1,445,17,794,7,9507,1,0
2096,5143,1,2025-04-13,1,445,17,684,7,9509,1,0
2097,5143,2,2025-06-01,1,445,17,1149,7,9510,1,0
2098,5144,2,2026-02-23,1,444,13,171,5,9512,1,0
2099,5151,2,2025-11-19,1,450,43,1196,23,9529,1,0
2100,5151,2,2026-01-18,1,450,43,52,23,9530,1,0
2101,5153,1,2026-03-22,1,455,83,933,38,9533,1,0
2102,5159,2,2025-06-25,1,445,14,914,7,9540,1,0
2103,5160,2,2026-04-10,1,451,55,847,26,9541,1,0
2104,5166,1,2025-05-10,1,446,23,553,12,9555,1,0
2105,5166,2,2025-05-16,1,446,23,218,12,9556,1,0
2106,5174,1,2026-02-22,1,451,51,1032,26,9574,1,0
2107,5174,1,2026-01-06,1,451,51,534,26,9575,1,0
2108,5174,1,2026-01-24,1,451,51,1028,26,9577,1,0
2109,5174,1,2026-03-19,1,451,51,437,26,9579,1,0
2110,5179,2,2025-12-08,1,446,21,815,10,9588,1,0
2111,5180,2,2025-11-18,1,456,88,900,41,9589,1,0
2112,5181,2,2025-04-23,1,443,7,112,2,9590,1,0
2113,5181,2,2025-05-20,1,443,7,133,2,9592,1,0
2114,5192,2,2026-07-24,1,454,75,131,35,9612,1,0
2115,5202,2,2026-04-14,1,444,13,414,5,9628,1,0
2116,5204,1,2025-04-01,1,448,34,520,16,9631,1,0
2117,5208,1,2025-02-04,1,446,24,760,11,9638,1,0
2118,5208,1,2025-04-11,1,446,24,1156,10,9639,1,0
2119,5211,2,2025-11-28,1,456,87,835,40,9644,1,0
2120,5212,1,2026-06-14,1,450,46,449,22,9645,1,0
2121,5212,1,2026-05-21,1,450,46,783,22,9646,1,0
2122,5212,2,2026-05-06,1,450,46,52,22,9647,1,0
2123,5220,1,2026-04-30,1,454,78,609,36,9658,1,0
2124,5220,1,2026-05-24,1,454,78,40,35,9659,1,0
2125,5220,2,2026-06-24,1,454,78,746,35,9661,1,0
2126,5220,2,2026-07-04,1,454,78,1138,36,9662,1,0
2127,5221,1,2026-07-23,1,444,10,1052,4,9663,1,0
2128,5221,2,2026-08-29,1,444,10,76,4,9664,1,0
2129,5230,2,2025-04-09,1,457,92,917,44,9684,1,0
2130,5230,1,2025-02-23,1,457,92,229,44,9685,1,0
2131,5232,1,2026-06-19,1,453,68,848,33,9687,1,0
2132,5235,1,2025-06-01,1,454,73,55,35,9692,1,0
2133,5235,1,2025-05-20,1,454,73,1164,35,9693,1,0
2134,5235,2,2025-06-19,1,454,73,137,34,9694,1,0
2135,5235,2,2025-06-08,1,454,73,603,34,9695,1,0
2136,5235,1,2025-05-31,1,454,73,542,35,9696,1,0
2137,5243,1,2025-12-08,1,445,14,751,9,9708,1,0
2138,5245,2,2025-07-27,1,448,36,690,16,9711,1,0
2139,5245,2,2025-07-09,1,448,36,1163,16,9712,1,0
2140,5252,1,2025-11-01,1,446,22,468,11,9722,1,0
2141,5255,1,2025-10-17,1,453,66,701,33,9726,1,0
2142,5257,1,2026-07-30,1,454,76,843,35,9731,1,0
2143,5258,2,2025-12-06,1,452,59,747,28,9732,1,0
2144,5260,1,2025-05-05,1,447,30,616,14,9734,1,0
2145,5261,1,2025-07-08,1,457,97,990,45,9735,1,0
2146,5263,2,2025-12-07,1,451,50,1042,25,9738,1,0
2147,5264,1,2025-07-05,1,447,32,682,13,9740,1,0
2148,5274,1,2025-05-26,1,447,32,665,13,9754,1,0
2149,5274,1,2025-06-01,1,447,32,625,15,9755,1,0
2150,5274,1,2025-07-18,1,447,32,4,13,9756,1,0
2151,5276,1,2025-11-29,1,446,21,1036,12,9758,1,0
2152,5276,2,2026-01-31,1,446,21,1027,12,9759,1,0
2153,5278,2,2026-05-05,1,446,20,1069,11,9761,1,0
2154,5279,1,2025-05-10,1,452,59,1022,30,9762,1,0
2155,5283,2,2026-03-22,1,449,40,962,19,9768,1,0
2156,5288,1,2026-08-08,1,449,38,449,20,9773,1,0
2157,5288,1,2026-07-26,1,449,38,549,20,9774,1,0
2158,5290,2,2026-08-14,1,444,10,514,4,9777,1,0
2159,5290,1,2026-07-26,1,444,10,653,4,9778,1,0
2160,5291,1,2026-01-19,1,456,89,374,41,9779,1,0
2161,5292,2,2025-10-31,1,457,92,723,44,9780,1,0
2162,5292,1,2025-11-17,1,457,92,467,45,9781,1,0
2163,5299,2,2025-10-22,1,444,11,1091,4,9797,1,0
2164,5302,2,2026-02-05,1,451,49,280,27,9801,1,0
2165,5302,2,2026-01-24,1,451,49,290,27,9802,1,0
2166,5307,2,2025-11-04,1,452,58,1051,28,9808,1,0
2167,5313,2,2025-03-23,1,456,90,534,42,9818,1,0
2168,5313,2,2025-03-01,1,456,90,932,42,9819,1,0
2169,5317,2,2026-04-04,1,451,50,1059,25,9824,1,0
2170,5317,2,2026-02-18,1,451,50,440,26,9825,1,0
2171,5321,2,2025-07-16,1,447,31,1189,13,9833,1,0
2172,5327,1,2026-07-24,1,443,7,1115,1,9842,1,0
2173,5327,1,2026-07-01,1,443,7,646,3,9843,1,0
2174,5327,2,2026-08-10,1,443,7,1004,2,9844,1,0
2175,5327,2,2026-08-09,1,443,7,1048,2,9845,1,0
2176,5327,1,2026-07-03,1,443,7,876,3,9846,1,0
2177,5329,1,2026-02-26,1,455,81,785,37,9851,1,0
2178,5329,2,2026-04-16,1,455,81,814,37,9852,1,0
2179,5329,1,2026-02-27,1,455,81,1190,37,9853,1,0
2180,5329,2,2026-03-18,1,455,81,818,37,9854,1,0
2181,5333,1,2025-09-14,1,454,72,1136,36,9861,1,0
2182,5334,1,2025-09-15,1,447,32,174,14,9862,1,0
2183,5336,1,2026-02-02,1,457,91,350,45,9865,1,0
2184,5336,2,2026-03-03,1,457,91,838,45,9866,1,0
2185,5336,1,2026-03-07,1,457,91,190,45,9867,1,0
2186,5339,2,2025-02-26,1,455,84,282,37,9871,1,0
2187,5339,2,2025-01-22,1,455,84,622,39,9872,1,0
2188,5342,1,2025-11-26,1,454,78,312,35,9875,1,0
2189,5342,1,2025-11-23,1,454,78,848,35,9876,1,0
2190,5342,2,2025-10-23,1,454,78,170,35,9878,1,0
2191,5350,1,2025-06-15,1,455,86,1002,39,9894,1,0
2192,5354,2,2025-05-09,1,451,52,23,27,9904,1,0
2193,5359,2,2025-08-07,1,447,28,326,13,9911,1,0
2194,5361,2,2025-03-20,1,457,98,57,45,9913,1,0
2195,5364,2,2026-06-15,1,453,64,542,32,9916,1,0
2196,5366,1,2025-10-29,1,443,9,234,1,9919,1,0
2197,5368,2,2025-11-01,1,456,89,737,41,9922,1,0
2198,5375,1,2026-06-08,1,456,87,782,42,9931,1,0
2199,5379,2,2026-01-23,1,454,75,775,34,9936,1,0
2200,5382,1,2025-09-28,1,444,11,597,4,9941,1,0
2201,5383,2,2026-09-08,1,444,12,82,4,9942,1,0
2202,5383,1,2026-07-20,1,444,12,17,4,9943,1,0
