CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
3904,IPC,363,1,1
3904,IPC,365,2,2
3905,IPC,366,1,1
3906,IPC,363,1,1
3906,IPC,365,2,2
3907,IPC,304,1,1
3908,IPC,304B,1,1
3909,IPC,406,1,1
3910,IPC,323,1,1
3911,IPC,304,1,1
3912,IPC,392,1,1
3913,KE,32,1,1
3914,IPC,307,1,1
3915,NDPS,20,1,1
3916,IPC,379,1,1
3917,IPC,304,1,1
3918,IPC,325,1,1
3919,IPC,379,1,1
3920,IPC,420,1,1
3921,IPC,392,1,1
3922,IPC,384,1,1
3923,IPC,323,1,1
3924,IPC,406,1,1
3925,IPC,304,1,1
3926,IPC,395,1,1
3927,IPC,363,1,1
3927,IPC,365,2,2
3928,IPC,304,1,1
3929,IPC,447,1,1
3930,IPC,302,1,1
3931,IPC,489A,1,1
3932,IPC,366,1,1
3933,IPC,447,1,1
3934,IPC,354,1,1
3935,IPC,304B,1,1
3936,NDPS,20,1,1
3937,IPC,498A,1,1
3938,IPC,379,1,1
3939,IPC,304B,1,1
3940,IPC,366,1,1
3941,KE,32,1,1
3942,ARMS,25,1,1
3943,IPC,307,1,1
3944,IPC,384,1,1
3945,IPC,354,1,1
3946,IPC,307,1,1
3947,IPC,354,1,1
3948,IPC,325,1,1
3949,IPC,379,1,1
3950,IPC,468,1,1
3951,IPC,304,1,1
3952,IPC,302,1,1
3953,IPC,354,1,1
3954,IPC,304B,1,1
3955,IPC,325,1,1
3956,IPC,323,1,1
3957,IPC,498A,1,1
3958,IPC,468,1,1
3959,IPC,354,1,1
3960,IPC,302,1,1
3961,IPC,379,1,1
3962,KE,32,1,1
3963,IPC,304,1,1
3964,IPC,307,1,1
3965,IPC,366,1,1
3966,IPC,384,1,1
3967,IPC,457,1,1
3967,IPC,380,2,2
3968,IPC,323,1,1
3969,IPC,498A,1,1
3970,IPC,304B,1,1
3971,IPC,366,1,1
3972,IPC,395,1,1
3973,KP,87,1,1
3974,KP,87,1,1
3975,IPC,498A,1,1
3976,IPC,302,1,1
3977,IPC,392,1,1
3978,IPC,354,1,1
3979,IPC,366,1,1
3980,IPC,307,1,1
3981,IPC,379,1,1
3982,IPC,498A,1,1
3983,NDPS,20,1,1
3984,IPC,379,1,1
3984,IPC,381,2,2
3985,IPC,395,1,1
3986,IPC,325,1,1
3987,IPC,392,1,1
3988,IPC,304B,1,1
3989,IPC,323,1,1
3990,IPC,489A,1,1
3991,IPC,379,1,1
3992,IPC,457,1,1
3992,IPC,380,2,2
3993,IPC,379,1,1
3994,NDPS,20,1,1
3995,IPC,489A,1,1
3996,IPC,406,1,1
3997,IPC,302,1,1
3998,IPC,420,1,1
3999,KE,32,1,1
4000,KE,32,1,1
4001,IPC,354,1,1
4002,KE,32,1,1
4003,IPC,468,1,1
4004,NDPS,20,1,1
4005,ARMS,25,1,1
4006,IPC,420,1,1
4007,IPC,489A,1,1
4008,IPC,392,1,1
4009,IPC,395,1,1
4010,IPC,489A,1,1
4011,IPC,302,1,1
4012,IPC,420,1,1
4013,IPC,323,1,1
4014,IPC,395,1,1
4015,IPC,420,1,1
4016,IPC,363,1,1
4016,IPC,365,2,2
4017,IPC,420,1,1
4018,IPC,395,1,1
4019,IPC,302,1,1
4020,ARMS,25,1,1
4021,IPC,379,1,1
4021,IPC,381,2,2
4022,KE,32,1,1
4023,IPC,392,1,1
4024,IPC,363,1,1
4024,IPC,365,2,2
4025,IPC,468,1,1
4026,IPC,447,1,1
4027,IPC,323,1,1
4028,ARMS,25,1,1
4029,KP,87,1,1
4030,IPC,384,1,1
4031,IPC,420,1,1
4032,IPC,325,1,1
4033,IPC,302,1,1
4034,IPC,379,1,1
4034,IPC,381,2,2
4035,IPC,379,1,1
4035,IPC,381,2,2
4036,IPC,379,1,1
4036,IPC,381,2,2
4037,IPC,406,1,1
4038,IPC,392,1,1
4039,IPC,395,1,1
4040,IPC,304,1,1
4041,IPC,384,1,1
4042,NDPS,20,1,1
4043,IPC,302,1,1
4044,KE,32,1,1
4045,IPC,420,1,1
4046,IPC,406,1,1
4047,IPC,498A,1,1
4048,KE,32,1,1
4049,IPC,307,1,1
4050,IPC,384,1,1
4051,IPC,447,1,1
4052,NDPS,20,1,1
4053,IPC,447,1,1
4054,IPC,457,1,1
4054,IPC,380,2,2
4055,IPC,420,1,1
4056,IPC,457,1,1
4056,IPC,380,2,2
4057,IPC,392,1,1
4058,IPC,304B,1,1
4059,KE,32,1,1
4060,IPC,379,1,1
4060,IPC,381,2,2
4061,IPC,302,1,1
4062,ARMS,25,1,1
4063,IPC,354,1,1
4064,IPC,366,1,1
4065,IPC,354,1,1
4066,IPC,302,1,1
4067,IPC,498A,1,1
4068,IPC,395,1,1
4069,KP,87,1,1
4070,KE,32,1,1
4071,IPC,379,1,1
4071,IPC,381,2,2
4072,IPC,363,1,1
4072,IPC,365,2,2
4073,IPC,457,1,1
4073,IPC,380,2,2
4074,NDPS,20,1,1
4075,IPC,384,1,1
4076,IPC,379,1,1
4077,IPC,457,1,1
4077,IPC,380,2,2
4078,IPC,325,1,1
4079,ARMS,25,1,1
4080,IPC,354,1,1
4081,IPC,392,1,1
4082,IPC,489A,1,1
4083,NDPS,20,1,1
4084,IPC,304B,1,1
4085,IPC,366,1,1
4086,IPC,379,1,1
4086,IPC,381,2,2
4087,IPC,379,1,1
4087,IPC,381,2,2
4088,IPC,447,1,1
4089,IPC,379,1,1
4090,IPC,379,1,1
4091,IPC,392,1,1
4092,IPC,457,1,1
4092,IPC,380,2,2
4093,IPC,366,1,1
4094,IPC,307,1,1
4095,IPC,392,1,1
4096,NDPS,20,1,1
4097,IPC,323,1,1
4098,IPC,363,1,1
4098,IPC,365,2,2
4099,NDPS,20,1,1
4100,IPC,420,1,1
4101,KP,87,1,1
4102,IPC,395,1,1
4103,IPC,457,1,1
4103,IPC,380,2,2
4104,IPC,447,1,1
4105,IPC,489A,1,1
4106,IPC,384,1,1
4107,IPC,307,1,1
4108,IPC,392,1,1
4109,IPC,392,1,1
4110,IPC,447,1,1
4111,IPC,325,1,1
4112,IPC,304,1,1
4113,NDPS,20,1,1
4114,IPC,354,1,1
4115,IPC,325,1,1
4116,IPC,468,1,1
4117,IPC,489A,1,1
4118,IPC,304B,1,1
4119,IPC,392,1,1
4120,ARMS,25,1,1
4121,NDPS,20,1,1
4122,IPC,302,1,1
4123,IPC,447,1,1
4124,IPC,304,1,1
4125,IPC,457,1,1
4125,IPC,380,2,2
4126,IPC,325,1,1
4127,IPC,379,1,1
4128,IPC,325,1,1
4129,IPC,447,1,1
4130,NDPS,20,1,1
4131,IPC,447,1,1
4132,NDPS,20,1,1
4133,IPC,468,1,1
4134,IPC,366,1,1
4135,IPC,395,1,1
4136,KP,87,1,1
4137,NDPS,20,1,1
4138,IPC,354,1,1
4139,IPC,307,1,1
4140,IPC,304B,1,1
4141,IPC,420,1,1
4142,IPC,395,1,1
4143,IPC,325,1,1
4144,IPC,379,1,1
4145,IPC,395,1,1
4146,IPC,379,1,1
4147,IPC,457,1,1
4147,IPC,380,2,2
4148,IPC,363,1,1
4148,IPC,365,2,2
4149,NDPS,20,1,1
4150,IPC,323,1,1
4151,IPC,447,1,1
4152,IPC,302,1,1
4153,IPC,354,1,1
4154,NDPS,20,1,1
4155,IPC,392,1,1
4156,KP,87,1,1
4157,IPC,420,1,1
4158,IPC,379,1,1
4159,IPC,406,1,1
4160,IPC,457,1,1
4160,IPC,380,2,2
4161,IPC,384,1,1
4162,IPC,498A,1,1
4163,IPC,304,1,1
4164,IPC,366,1,1
4165,IPC,379,1,1
4166,IPC,366,1,1
4167,IPC,354,1,1
4168,IPC,325,1,1
4169,IPC,354,1,1
4170,IPC,304B,1,1
4171,NDPS,20,1,1
4172,IPC,379,1,1
4172,IPC,381,2,2
4173,IPC,325,1,1
4174,IPC,489A,1,1
4175,IPC,304,1,1
4176,IPC,302,1,1
4177,IPC,304B,1,1
4178,IPC,447,1,1
4179,IPC,379,1,1
4179,IPC,381,2,2
4180,IPC,384,1,1
4181,IPC,392,1,1
4182,IPC,468,1,1
4183,IPC,379,1,1
4183,IPC,381,2,2
4184,IPC,489A,1,1
4185,IPC,379,1,1
4186,KP,87,1,1
4187,IPC,354,1,1
4188,IPC,302,1,1
4189,IPC,384,1,1
4190,IPC,323,1,1
4191,IPC,307,1,1
4192,IPC,379,1,1
4192,IPC,381,2,2
4193,IPC,325,1,1
4194,IPC,468,1,1
4195,IPC,384,1,1
4196,IPC,468,1,1
4197,IPC,363,1,1
4197,IPC,365,2,2
4198,KE,32,1,1
4199,IPC,406,1,1
4200,IPC,304B,1,1
4201,IPC,302,1,1
4202,IPC,304,1,1
4203,IPC,420,1,1
4204,IPC,302,1,1
4205,IPC,307,1,1
4206,IPC,304,1,1
4207,IPC,406,1,1
4208,IPC,325,1,1
4209,NDPS,20,1,1
4210,IPC,392,1,1
4211,IPC,384,1,1
4212,IPC,379,1,1
4212,IPC,381,2,2
4213,NDPS,20,1,1
4214,IPC,489A,1,1
4215,KP,87,1,1
4216,IPC,447,1,1
4217,IPC,304,1,1
4218,IPC,395,1,1
4219,KE,32,1,1
4220,NDPS,20,1,1
4221,IPC,489A,1,1
4222,IPC,366,1,1
4223,KE,32,1,1
4224,IPC,304B,1,1
4225,IPC,325,1,1
4226,ARMS,25,1,1
4227,IPC,307,1,1
4228,IPC,323,1,1
4229,IPC,489A,1,1
4230,IPC,406,1,1
4231,IPC,406,1,1
4232,NDPS,20,1,1
4233,IPC,379,1,1
4233,IPC,381,2,2
4234,IPC,379,1,1
4235,IPC,304,1,1
4236,IPC,379,1,1
4236,IPC,381,2,2
4237,NDPS,20,1,1
4238,IPC,384,1,1
4239,IPC,457,1,1
4239,IPC,380,2,2
4240,IPC,457,1,1
4240,IPC,380,2,2
4241,IPC,406,1,1
4242,IPC,304B,1,1
4243,IPC,489A,1,1
4244,IPC,307,1,1
4245,IPC,325,1,1
4246,IPC,392,1,1
4247,IPC,304B,1,1
4248,IPC,325,1,1
4249,IPC,392,1,1
4250,IPC,395,1,1
4251,IPC,468,1,1
4252,IPC,307,1,1
4253,KP,87,1,1
4254,IPC,304,1,1
4255,ARMS,25,1,1
4256,IPC,325,1,1
4257,IPC,325,1,1
4258,ARMS,25,1,1
4259,IPC,363,1,1
4259,IPC,365,2,2
4260,IPC,379,1,1
4260,IPC,381,2,2
4261,IPC,447,1,1
4262,NDPS,20,1,1
4263,IPC,304B,1,1
4264,IPC,354,1,1
4265,KE,32,1,1
4266,IPC,302,1,1
4267,ARMS,25,1,1
4268,IPC,363,1,1
4268,IPC,365,2,2
4269,IPC,323,1,1
4270,IPC,457,1,1
4270,IPC,380,2,2
4271,IPC,392,1,1
4272,IPC,304,1,1
4273,IPC,379,1,1
4273,IPC,381,2,2
4274,IPC,392,1,1
4275,IPC,392,1,1
4276,IPC,363,1,1
4276,IPC,365,2,2
4277,KE,32,1,1
4278,IPC,447,1,1
4279,IPC,302,1,1
4280,IPC,420,1,1
4281,IPC,395,1,1
4282,IPC,384,1,1
4283,IPC,489A,1,1
4284,IPC,392,1,1
4285,IPC,323,1,1
4286,IPC,354,1,1
4287,IPC,323,1,1
4288,NDPS,20,1,1
4289,IPC,304B,1,1
4290,ARMS,25,1,1
4291,IPC,384,1,1
4292,IPC,392,1,1
4293,IPC,457,1,1
4293,IPC,380,2,2
4294,IPC,468,1,1
4295,IPC,420,1,1
4296,KE,32,1,1
4297,IPC,302,1,1
4298,IPC,325,1,1
4299,IPC,304,1,1
4300,IPC,379,1,1
4301,ARMS,25,1,1
4302,IPC,363,1,1
4302,IPC,365,2,2
4303,KP,87,1,1
4304,IPC,395,1,1
4305,ARMS,25,1,1
4306,IPC,384,1,1
4307,IPC,406,1,1
4308,IPC,489A,1,1
4309,IPC,384,1,1
4310,KE,32,1,1
4311,IPC,406,1,1
4312,IPC,457,1,1
4312,IPC,380,2,2
4313,IPC,307,1,1
4314,KP,87,1,1
4315,IPC,304,1,1
4316,IPC,379,1,1
4317,IPC,304,1,1
4318,IPC,384,1,1
4319,IPC,366,1,1
4320,IPC,363,1,1
4320,IPC,365,2,2
4321,IPC,384,1,1
4322,IPC,489A,1,1
4323,IPC,406,1,1
4324,IPC,366,1,1
4325,IPC,498A,1,1
4326,KP,87,1,1
4327,KP,87,1,1
4328,IPC,457,1,1
4328,IPC,380,2,2
4329,NDPS,20,1,1
4330,ARMS,25,1,1
4331,IPC,354,1,1
4332,IPC,406,1,1
4333,IPC,323,1,1
4334,IPC,354,1,1
4335,IPC,325,1,1
4336,IPC,457,1,1
4336,IPC,380,2,2
4337,ARMS,25,1,1
4338,KP,87,1,1
4339,IPC,363,1,1
4339,IPC,365,2,2
4340,IPC,363,1,1
4340,IPC,365,2,2
4341,IPC,366,1,1
4342,IPC,457,1,1
4342,IPC,380,2,2
4343,KP,87,1,1
4344,KE,32,1,1
4345,NDPS,20,1,1
4346,IPC,304B,1,1
4347,IPC,406,1,1
4348,IPC,302,1,1
4349,IPC,304,1,1
4350,KP,87,1,1
4351,IPC,384,1,1
4352,IPC,366,1,1
4353,IPC,304B,1,1
4354,NDPS,20,1,1
4355,IPC,302,1,1
4356,IPC,420,1,1
4357,IPC,302,1,1
4358,ARMS,25,1,1
4359,IPC,302,1,1
4360,KP,87,1,1
4361,IPC,379,1,1
4362,NDPS,20,1,1
4363,IPC,354,1,1
4364,IPC,325,1,1
4365,IPC,363,1,1
4365,IPC,365,2,2
4366,ARMS,25,1,1
4367,IPC,395,1,1
4368,NDPS,20,1,1
4369,IPC,363,1,1
4369,IPC,365,2,2
4370,IPC,379,1,1
4370,IPC,381,2,2
4371,IPC,304,1,1
4372,IPC,323,1,1
4373,IPC,498A,1,1
4374,IPC,366,1,1
4375,IPC,420,1,1
4376,IPC,304,1,1
4377,KE,32,1,1
4378,IPC,366,1,1
4379,IPC,307,1,1
4380,IPC,366,1,1
4381,IPC,304B,1,1
4382,IPC,379,1,1
4383,IPC,468,1,1
4384,IPC,307,1,1
4385,IPC,379,1,1
4385,IPC,381,2,2
4386,KP,87,1,1
4387,IPC,498A,1,1
4388,IPC,363,1,1
4388,IPC,365,2,2
4389,IPC,304B,1,1
4390,IPC,406,1,1
4391,IPC,498A,1,1
4392,IPC,420,1,1
4393,KP,87,1,1
4394,IPC,325,1,1
4395,ARMS,25,1,1
4396,IPC,307,1,1
4397,IPC,363,1,1
4397,IPC,365,2,2
4398,IPC,379,1,1
4398,IPC,381,2,2
4399,IPC,379,1,1
4400,IPC,384,1,1
4401,NDPS,20,1,1
4402,IPC,468,1,1
4403,IPC,406,1,1
4404,KP,87,1,1
4405,IPC,366,1,1
4406,ARMS,25,1,1
4407,ARMS,25,1,1
4408,IPC,307,1,1
4409,IPC,406,1,1
4410,IPC,406,1,1
4411,IPC,354,1,1
4412,IPC,457,1,1
4412,IPC,380,2,2
4413,NDPS,20,1,1
4414,NDPS,20,1,1
4415,IPC,302,1,1
4416,IPC,325,1,1
4417,IPC,420,1,1
4418,IPC,406,1,1
4419,IPC,354,1,1
4420,IPC,379,1,1
4421,IPC,379,1,1
4421,IPC,381,2,2
4422,IPC,420,1,1
4423,IPC,457,1,1
4423,IPC,380,2,2
4424,IPC,447,1,1
4425,IPC,304,1,1
4426,IPC,392,1,1
4427,IPC,379,1,1
4427,IPC,381,2,2
4428,IPC,304B,1,1
4429,KP,87,1,1
4430,IPC,302,1,1
4431,IPC,489A,1,1
4432,IPC,325,1,1
4433,IPC,323,1,1
4434,IPC,498A,1,1
4435,IPC,366,1,1
4436,IPC,379,1,1
4437,NDPS,20,1,1
4438,IPC,323,1,1
4439,IPC,366,1,1
4440,KP,87,1,1
4441,IPC,366,1,1
4442,IPC,379,1,1
4442,IPC,381,2,2
4443,IPC,304,1,1
4444,IPC,384,1,1
4445,IPC,384,1,1
4446,IPC,395,1,1
4447,KP,87,1,1
4448,IPC,468,1,1
4449,IPC,379,1,1
4449,IPC,381,2,2
4450,IPC,379,1,1
4451,IPC,363,1,1
4451,IPC,365,2,2
4452,IPC,392,1,1
4453,IPC,447,1,1
4454,NDPS,20,1,1
4455,IPC,379,1,1
4455,IPC,381,2,2
4456,IPC,307,1,1
4457,ARMS,25,1,1
4458,IPC,379,1,1
4459,IPC,457,1,1
4459,IPC,380,2,2
4460,IPC,379,1,1
4460,IPC,381,2,2
4461,IPC,406,1,1
4462,IPC,406,1,1
4463,IPC,354,1,1
4464,IPC,420,1,1
4465,IPC,384,1,1
4466,KE,32,1,1
4467,IPC,468,1,1
4468,IPC,384,1,1
4469,IPC,354,1,1
4470,IPC,379,1,1
4471,IPC,302,1,1
4472,IPC,302,1,1
4473,IPC,384,1,1
4474,IPC,323,1,1
4475,IPC,379,1,1
4475,IPC,381,2,2
4476,IPC,302,1,1
4477,KE,32,1,1
4478,IPC,379,1,1
4478,IPC,381,2,2
4479,IPC,392,1,1
4480,IPC,468,1,1
4481,NDPS,20,1,1
4482,KP,87,1,1
4483,IPC,457,1,1
4483,IPC,380,2,2
4484,KP,87,1,1
4485,IPC,468,1,1
4486,IPC,489A,1,1
4487,IPC,457,1,1
4487,IPC,380,2,2
4488,NDPS,20,1,1
4489,IPC,392,1,1
4490,IPC,366,1,1
4491,IPC,420,1,1
4492,IPC,354,1,1
4493,IPC,379,1,1
4494,IPC,304B,1,1
4495,IPC,307,1,1
4496,ARMS,25,1,1
4497,IPC,406,1,1
4498,NDPS,20,1,1
4499,IPC,447,1,1
4500,IPC,498A,1,1
4501,IPC,406,1,1
4502,KP,87,1,1
4503,IPC,323,1,1
4504,IPC,302,1,1
4505,IPC,379,1,1
4506,IPC,395,1,1
4507,IPC,325,1,1
4508,KE,32,1,1
4509,IPC,468,1,1
4510,IPC,406,1,1
4511,KP,87,1,1
4512,IPC,468,1,1
4513,IPC,304,1,1
4514,IPC,395,1,1
4515,IPC,447,1,1
4516,IPC,363,1,1
4516,IPC,365,2,2
4517,IPC,489A,1,1
4518,IPC,457,1,1
4518,IPC,380,2,2
4519,IPC,392,1,1
4520,IPC,379,1,1
4520,IPC,381,2,2
4521,IPC,420,1,1
4522,IPC,366,1,1
4523,IPC,395,1,1
4524,IPC,384,1,1
4525,IPC,323,1,1
4526,IPC,447,1,1
4527,IPC,307,1,1
4528,IPC,323,1,1
4529,IPC,325,1,1
4530,NDPS,20,1,1
4531,IPC,379,1,1
4532,IPC,325,1,1
4533,KE,32,1,1
4534,IPC,323,1,1
4535,IPC,304B,1,1
4536,IPC,304,1,1
4537,IPC,323,1,1
4538,IPC,323,1,1
4539,IPC,384,1,1
4540,KE,32,1,1
4541,IPC,379,1,1
4541,IPC,381,2,2
4542,IPC,366,1,1
4543,KE,32,1,1
4544,IPC,384,1,1
4545,IPC,307,1,1
4546,IPC,406,1,1
4547,IPC,325,1,1
4548,KE,32,1,1
4549,ARMS,25,1,1
4550,IPC,489A,1,1
4551,IPC,354,1,1
4552,IPC,395,1,1
4553,IPC,323,1,1
4554,IPC,363,1,1
4554,IPC,365,2,2
4555,IPC,447,1,1
4556,IPC,366,1,1
4557,IPC,302,1,1
4558,IPC,304B,1,1
4559,KP,87,1,1
4560,IPC,304,1,1
4561,IPC,468,1,1
4562,ARMS,25,1,1
4563,IPC,363,1,1
4563,IPC,365,2,2
4564,IPC,363,1,1
4564,IPC,365,2,2
4565,IPC,302,1,1
4566,IPC,354,1,1
4567,IPC,307,1,1
4568,IPC,395,1,1
4569,KP,87,1,1
4570,IPC,420,1,1
4571,IPC,307,1,1
4572,IPC,447,1,1
4573,IPC,379,1,1
4573,IPC,381,2,2
4574,IPC,363,1,1
4574,IPC,365,2,2
4575,IPC,354,1,1
4576,IPC,307,1,1
4577,IPC,366,1,1
4578,NDPS,20,1,1
4579,IPC,304,1,1
4580,IPC,304B,1,1
4581,IPC,302,1,1
4582,IPC,354,1,1
4583,IPC,468,1,1
4584,IPC,498A,1,1
4585,IPC,323,1,1
4586,IPC,325,1,1
4587,IPC,366,1,1
4588,IPC,363,1,1
4588,IPC,365,2,2
4589,IPC,325,1,1
4590,IPC,468,1,1
4591,IPC,406,1,1
4592,IPC,420,1,1
4593,IPC,304,1,1
4594,IPC,307,1,1
4595,IPC,457,1,1
4595,IPC,380,2,2
4596,IPC,307,1,1
4597,IPC,468,1,1
4598,IPC,489A,1,1
4599,IPC,406,1,1
4600,KP,87,1,1
4601,IPC,457,1,1
4601,IPC,380,2,2
4602,IPC,323,1,1
4603,IPC,447,1,1
4604,KP,87,1,1
4605,IPC,307,1,1
4606,IPC,395,1,1
4607,IPC,302,1,1
4608,IPC,384,1,1
4609,IPC,304,1,1
4610,IPC,457,1,1
4610,IPC,380,2,2
4611,IPC,392,1,1
4612,IPC,468,1,1
4613,IPC,498A,1,1
4614,IPC,379,1,1
4615,IPC,323,1,1
4616,IPC,323,1,1
4617,IPC,384,1,1
4618,IPC,366,1,1
4619,IPC,489A,1,1
4620,IPC,354,1,1
4621,ARMS,25,1,1
4622,IPC,392,1,1
4623,IPC,498A,1,1
4624,IPC,392,1,1
4625,IPC,468,1,1
4626,IPC,447,1,1
4627,ARMS,25,1,1
4628,IPC,392,1,1
4629,IPC,307,1,1
4630,IPC,457,1,1
4630,IPC,380,2,2
4631,IPC,304,1,1
4632,IPC,457,1,1
4632,IPC,380,2,2
4633,KE,32,1,1
4634,IPC,366,1,1
4635,KP,87,1,1
4636,KP,87,1,1
4637,IPC,498A,1,1
4638,IPC,307,1,1
4639,IPC,363,1,1
4639,IPC,365,2,2
4640,IPC,304B,1,1
4641,IPC,498A,1,1
4642,IPC,420,1,1
4643,IPC,395,1,1
4644,IPC,323,1,1
4645,IPC,379,1,1
4645,IPC,381,2,2
4646,ARMS,25,1,1
4647,IPC,384,1,1
4648,NDPS,20,1,1
4649,ARMS,25,1,1
4650,IPC,420,1,1
4651,IPC,379,1,1
4651,IPC,381,2,2
4652,IPC,384,1,1
4653,IPC,366,1,1
4654,IPC,307,1,1
4655,NDPS,20,1,1
4656,IPC,392,1,1
4657,IPC,498A,1,1
4658,NDPS,20,1,1
4659,IPC,392,1,1
4660,IPC,395,1,1
4661,IPC,447,1,1
4662,IPC,325,1,1
4663,IPC,384,1,1
4664,IPC,457,1,1
4664,IPC,380,2,2
4665,IPC,384,1,1
4666,ARMS,25,1,1
4667,IPC,379,1,1
4667,IPC,381,2,2
4668,IPC,307,1,1
4669,IPC,304,1,1
4670,IPC,354,1,1
4671,IPC,307,1,1
4672,IPC,447,1,1
4673,IPC,498A,1,1
4674,IPC,302,1,1
4675,IPC,498A,1,1
4676,KP,87,1,1
4677,IPC,307,1,1
4678,IPC,304,1,1
4679,IPC,406,1,1
4680,IPC,489A,1,1
4681,KP,87,1,1
4682,ARMS,25,1,1
4683,IPC,392,1,1
4684,IPC,468,1,1
4685,IPC,447,1,1
4686,IPC,457,1,1
4686,IPC,380,2,2
4687,IPC,323,1,1
4688,KP,87,1,1
4689,KP,87,1,1
4690,IPC,489A,1,1
4691,KP,87,1,1
4692,IPC,384,1,1
4693,IPC,325,1,1
4694,IPC,457,1,1
4694,IPC,380,2,2
4695,IPC,325,1,1
4696,IPC,304,1,1
4697,IPC,379,1,1
4698,IPC,384,1,1
4699,IPC,489A,1,1
4700,IPC,384,1,1
4701,KE,32,1,1
4702,IPC,366,1,1
4703,IPC,395,1,1
4704,IPC,366,1,1
4705,IPC,457,1,1
4705,IPC,380,2,2
4706,IPC,420,1,1
4707,IPC,392,1,1
4708,IPC,323,1,1
4709,IPC,304,1,1
4710,KP,87,1,1
4711,IPC,379,1,1
4712,IPC,406,1,1
4713,IPC,468,1,1
4714,IPC,363,1,1
4714,IPC,365,2,2
4715,IPC,395,1,1
4716,IPC,304,1,1
4717,IPC,363,1,1
4717,IPC,365,2,2
4718,IPC,447,1,1
4719,IPC,457,1,1
4719,IPC,380,2,2
4720,IPC,392,1,1
4721,IPC,468,1,1
4722,IPC,395,1,1
4723,IPC,366,1,1
4724,IPC,468,1,1
4725,IPC,323,1,1
4726,IPC,468,1,1
4727,IPC,323,1,1
4728,IPC,447,1,1
4729,IPC,304B,1,1
4730,IPC,447,1,1
4731,IPC,304,1,1
4732,IPC,395,1,1
4733,IPC,307,1,1
4734,IPC,307,1,1
4735,IPC,325,1,1
4736,IPC,323,1,1
4737,IPC,302,1,1
4738,NDPS,20,1,1
4739,KE,32,1,1
4740,IPC,325,1,1
4741,IPC,379,1,1
4742,KP,87,1,1
4743,IPC,468,1,1
4744,IPC,354,1,1
4745,IPC,392,1,1
4746,KP,87,1,1
4747,KE,32,1,1
4748,IPC,302,1,1
4749,NDPS,20,1,1
4750,IPC,498A,1,1
4751,IPC,384,1,1
4752,IPC,468,1,1
4753,IPC,363,1,1
4753,IPC,365,2,2
4754,ARMS,25,1,1
4755,IPC,489A,1,1
4756,IPC,325,1,1
4757,IPC,323,1,1
4758,IPC,447,1,1
4759,IPC,302,1,1
4760,IPC,323,1,1
4761,IPC,498A,1,1
4762,IPC,323,1,1
4763,IPC,379,1,1
4763,IPC,381,2,2
4764,IPC,468,1,1
4765,IPC,304,1,1
4766,IPC,447,1,1
4767,IPC,379,1,1
4768,IPC,468,1,1
4769,IPC,406,1,1
4770,IPC,325,1,1
4771,IPC,420,1,1
4772,IPC,447,1,1
4773,IPC,420,1,1
4774,IPC,354,1,1
4775,KP,87,1,1
4776,IPC,302,1,1
4777,NDPS,20,1,1
4778,IPC,379,1,1
4779,IPC,363,1,1
4779,IPC,365,2,2
4780,IPC,354,1,1
4781,IPC,325,1,1
4782,IPC,468,1,1
4783,IPC,354,1,1
4784,ARMS,25,1,1
4785,KE,32,1,1
4786,IPC,379,1,1
4787,IPC,457,1,1
4787,IPC,380,2,2
4788,IPC,325,1,1
4789,IPC,304,1,1
4790,KE,32,1,1
4791,KP,87,1,1
4792,KP,87,1,1
4793,IPC,489A,1,1
4794,IPC,447,1,1
4795,IPC,392,1,1
4796,IPC,354,1,1
4797,IPC,354,1,1
4798,IPC,468,1,1
4799,IPC,366,1,1
4800,NDPS,20,1,1
4801,NDPS,20,1,1
4802,IPC,302,1,1
4803,IPC,366,1,1
4804,IPC,489A,1,1
4805,KP,87,1,1
4806,IPC,307,1,1
4807,IPC,304,1,1
4808,IPC,420,1,1
4809,IPC,323,1,1
4810,IPC,457,1,1
4810,IPC,380,2,2
4811,ARMS,25,1,1
4812,IPC,406,1,1
4813,IPC,366,1,1
4814,NDPS,20,1,1
4815,KE,32,1,1
4816,IPC,304,1,1
4817,IPC,392,1,1
4818,IPC,384,1,1
4819,KP,87,1,1
4820,IPC,395,1,1
4821,IPC,325,1,1
4822,KE,32,1,1
4823,IPC,363,1,1
4823,IPC,365,2,2
4824,IPC,379,1,1
4825,IPC,323,1,1
4826,IPC,392,1,1
4827,KE,32,1,1
4828,IPC,366,1,1
4829,IPC,323,1,1
4830,IPC,325,1,1
4831,IPC,384,1,1
4832,IPC,302,1,1
4833,IPC,498A,1,1
4834,IPC,379,1,1
4835,IPC,304,1,1
4836,IPC,379,1,1
4836,IPC,381,2,2
4837,IPC,457,1,1
4837,IPC,380,2,2
4838,IPC,325,1,1
4839,IPC,325,1,1
4840,IPC,384,1,1
4841,KP,87,1,1
4842,IPC,457,1,1
4842,IPC,380,2,2
4843,IPC,379,1,1
4844,IPC,379,1,1
4844,IPC,381,2,2
4845,IPC,307,1,1
4846,IPC,302,1,1
4847,KE,32,1,1
4848,IPC,420,1,1
4849,IPC,323,1,1
4850,KP,87,1,1
4851,KP,87,1,1
4852,KE,32,1,1
4853,IPC,304B,1,1
4854,IPC,304,1,1
4855,ARMS,25,1,1
4856,IPC,392,1,1
4857,IPC,354,1,1
4858,IPC,489A,1,1
4859,IPC,468,1,1
4860,IPC,384,1,1
4861,IPC,420,1,1
